u,g,r,i,z,redshift
17.94601,16.4192,15.68589,15.28248,15.0014,0.06018603583333333
20.07597,18.36821,17.481479999999998,17.017310000000002,16.6345,0.10849236952020203
19.87874,18.41982,17.747410000000006,17.31768,17.02484,0.1019447129047619
20.55145,18.45276,17.319679999999998,16.80434,16.38641,0.15181986672161174
19.4012,17.37426,16.42847,15.98037,15.64997,0.09160780530555557
18.70918,17.60499,17.16375,16.91745,16.842679999999998,0.06427893319444444
18.75021,17.3339,16.551029999999994,16.14975,15.91673,0.09190769464285713
20.25029,18.3906,17.44732,16.961879999999994,16.605,0.12166761485353535
19.76761,18.41682,17.78721,17.42742,17.224970000000006,0.09697095433333332
20.97086,18.5855,17.304170000000006,16.72795,16.26693,0.17247855333333334
18.83953,16.0069,14.91304,14.35686,13.94914,0.0845681445111111
19.30287,17.587889999999998,16.66606,16.2095,15.912679999999998,0.09166902014538239
19.3737,18.15936,17.64939,17.38789,17.118920000000006,0.0779045001904762
20.87369,19.01395,17.68372,17.1523,16.76606,0.19831798666666664
17.985,16.957520000000002,16.640810000000002,16.44099,16.27486,0.04623826000000001
20.52082,18.61887,17.66337,17.229029999999998,16.89571,0.1230065802289377
20.23492,18.67369,17.815,17.34136,17.0488,0.11665834282738094
20.42289,18.34344,17.23581,16.756529999999998,16.35192,0.1300410130916514
17.94265,17.00584,16.51385,16.276629999999994,16.07489,0.04764999500000001
18.16604,16.89744,16.29337,15.96141,15.721229999999998,0.062212010000000005
20.42642,18.41224,17.30496,16.77443,16.321679999999994,0.13279795443589743
19.57604,18.36836,17.734479999999994,17.3606,17.11072,0.09972381250000001
20.32156,18.46692,17.4568,17.01949,16.69386,0.12187760456349206
17.1914,15.31229,14.506429999999998,14.10026,13.76532,0.036780875000000005
19.12319,17.81502,16.96803,16.53749,16.19295,0.10393823605113983
20.50798,18.68715,17.71461,17.287010000000002,16.956570000000006,0.12647857380952382
18.80995,16.76231,15.79057,15.36864,15.01663,0.08324521867777776
18.79016,17.826420000000006,17.431079999999998,17.23125,17.120720000000002,0.06403149833333333
20.34672,18.35764,17.26228,16.81306,16.41656,0.12182480662339742
20.58449,18.5235,17.4441,16.98103,16.65041,0.1467853475
19.27942,18.00025,17.26838,16.75252,16.5309,0.12978144244976472
19.98812,18.40474,17.54801,17.148529999999994,16.88847,0.09644910347435899
21.13348,18.88811,17.537370000000006,17.037020000000002,16.73927,0.20165634333333332
18.68019,17.02361,16.28132,15.937879999999998,15.71671,0.060788911213186816
20.48613,18.0093,16.69187,16.14558,15.75916,0.1284300761111111
18.89223,18.02022,17.72875,17.48038,17.411579999999994,0.06245465
19.28556,17.85979,17.13717,16.74849,16.463620000000002,0.0923435167316593
20.13198,18.16501,17.05357,16.59939,16.21025,0.1315641296875
19.05447,17.69429,16.99329,16.58725,16.30786,0.08210410961038961
18.93985,17.847279999999994,17.33684,17.04616,16.8243,0.07786965936231884
19.49122,18.15975,17.399079999999998,16.999270000000006,16.73227,0.11995566753427649
16.75103,15.69517,15.28368,15.03401,14.85405,0.032998488750000006
20.2782,18.28828,17.0913,16.62412,16.2942,0.14280215302083335
18.01896,16.66285,16.01341,15.63962,15.42742,0.05158922583333334
19.10592,17.39432,16.58087,16.198529999999998,15.90833,0.07217665952922078
20.64811,18.93793,17.62181,17.09763,16.71421,0.18538975821428572
19.37449,17.47741,16.39084,15.88033,15.44202,0.09426727147619048
19.233220000000006,17.780929999999994,17.01117,16.59075,16.21138,0.0967435218470994
18.4986,17.46317,16.79111,16.40597,16.154629999999994,0.07610476964285715
18.24438,16.96005,16.42096,16.1276,16.00358,0.053313232499999995
18.07029,16.72935,16.063579999999998,15.67753,15.36801,0.057449129999999994
20.33127,18.60247,17.52562,16.9714,16.57319,0.13597565903846154
20.01896,18.37739,17.47179,17.043429999999994,16.73323,0.11345931785353536
20.06404,18.6114,17.70661,17.2528,16.92747,0.1342702400874542
18.84484,17.23134,16.50414,16.11469,15.82483,0.06539738232905984
20.69403,19.07773,17.86116,17.37487,17.0018,0.1538766842857143
20.583070000000006,18.55389,17.37376,16.88185,16.44187,0.15775763666666665
24.16722,18.7619,17.43865,16.91041,16.59885,0.18881176
18.58191,17.39996,16.9457,16.62398,16.4114,0.0571346380952381
18.75715,16.851129999999998,15.74368,15.25855,14.88768,0.0800088520111111
20.00332,18.06032,17.11842,16.702560000000002,16.4071,0.09928951271467391
18.33859,17.03949,16.55069,16.26967,16.0017,0.05974496273333333
19.89272,18.44331,17.63588,17.25047,16.95543,0.11327313952014653
19.78341,18.20511,17.32722,16.88131,16.492539999999998,0.11524774663194444
19.00118,17.2946,16.455189999999998,16.01315,15.69267,0.08253371810828061
19.82928,18.22081,17.364729999999998,16.94738,16.63601,0.10719912277777777
19.89306,18.184,17.41872,17.0274,16.8024,0.09689670277777777
14.70619,13.36394,12.75519,12.4435,12.32927,0.019190355
20.33665,18.70645,17.86929,17.40286,17.086170000000006,0.12232260928571428
19.72379,18.28013,17.50144,17.077939999999998,16.829629999999998,0.11726194666666664
18.78852,16.83628,15.9354,15.51242,15.19929,0.06381867172905982
19.04791,17.73503,17.02305,16.65161,16.380110000000002,0.08594560004812835
21.71949,19.18201,18.07244,17.79087,17.067079999999994,0.17475361
19.08023,17.98735,17.61376,17.329729999999998,17.18265,0.07888740699999999
20.95318,18.85585,17.73486,17.27666,16.94903,0.15826909166666664
17.63782,15.788470000000002,14.9839,14.59656,14.26791,0.04400095875
20.26718,18.43486,17.41226,17.01728,16.69686,0.11626717373015874
17.87592,16.49771,15.847029999999998,15.45518,15.18921,0.04722142666666666
19.97463,17.95767,16.88348,16.419629999999998,16.04566,0.12085062384920635
19.28186,17.95928,17.32058,16.93805,16.70599,0.11134009375928852
19.34035,17.79495,16.97654,16.51149,16.16732,0.1064160221880085
19.72039,17.84459,16.79756,16.19493,15.73078,0.10415349669735448
17.79063,16.25056,15.54469,15.155079999999998,14.89249,0.04635971233333333
20.41829,18.4069,17.481279999999998,17.015320000000006,16.61797,0.10850666144444446
19.9581,18.27391,17.201320000000006,16.73355,16.415979999999998,0.13688739011233658
19.62641,18.19775,17.47909,17.02647,16.75218,0.10438192666666665
19.18961,17.91674,17.165979999999998,16.8011,16.503420000000002,0.11645999901650779
20.96253,18.94343,17.613020000000006,17.11893,16.739829999999998,0.19102288821428573
17.11518,15.503620000000002,14.72121,14.2851,13.95794,0.036621454166666664
20.14485,18.30983,17.452779999999994,17.08151,16.77523,0.07847561394444444
21.18523,19.02498,17.76083,17.2705,16.938229999999994,0.1917611
17.62614,16.44039,16.031879999999994,15.8291,15.69807,0.034387282500000005
20.1998,18.52115,17.49397,17.00798,16.670070000000006,0.1515002775
19.27636,17.80278,17.112560000000002,16.727710000000002,16.44558,0.0854245567316593
20.03755,18.15963,17.14977,16.695510000000002,16.33236,0.1331131501123366
20.63304,18.83925,17.58428,17.02768,16.61976,0.18719531416666665
20.74715,18.6934,17.49758,17.0059,16.6331,0.17032039250000003
19.17851,17.19221,16.18938,15.75615,15.39174,0.09305471725
19.87835,18.13392,17.30431,16.929920000000006,16.61906,0.0830150821336554
18.53524,17.30855,16.95477,16.808510000000002,16.92099,0.05166264749999999
21.07042,19.00303,17.63216,17.11671,16.75142,0.21492638
19.01973,17.76814,17.262320000000006,16.94971,16.73183,0.08133394764009662
19.77051,18.25944,17.393729999999998,16.89601,16.50408,0.13149398444444443
19.79205,17.85977,16.888560000000002,16.451060000000002,16.08605,0.09967526569735449
18.81386,16.80464,15.80882,15.34621,14.98558,0.08324521867777776
20.48149,18.64822,17.69487,17.29393,16.95037,0.1187599676172161
18.36581,17.11594,16.56881,16.248170000000002,16.02137,0.05883465673333334
20.11995,18.18042,16.98969,16.50841,16.12941,0.15993772302083337
20.14278,18.168570000000006,17.25315,16.805429999999998,16.466079999999998,0.10619178961233659
18.10721,16.73868,16.06869,15.73575,15.4522,0.05314307
20.46445,18.55233,17.56831,17.122510000000002,16.737460000000002,0.12167792022893772
19.97346,18.42291,17.61285,17.18616,16.93592,0.11906534935347986
20.19412,18.79443,17.9495,17.44708,17.14935,0.14449288428571427
20.7514,18.86135,17.87865,17.36992,17.00618,0.1405400092857143
18.45464,16.74719,15.87865,15.44145,15.0909,0.05972835089999999
18.89766,16.977970000000006,15.95077,15.51426,15.12283,0.07535869284444444
19.41386,17.91762,17.13167,16.64959,16.32655,0.0878893623377199
20.51306,18.80222,17.78567,17.362170000000006,17.03369,0.12990762928571428
19.58593,18.11141,17.36099,16.96265,16.64939,0.1072095796336554
18.00968,16.79608,16.20755,15.87057,15.66898,0.06230731000000002
21.08172,19.05713,17.77874,17.22958,16.8635,0.18190028333333333
20.58008,18.58177,17.56362,17.15541,16.90356,0.11532097689560442
19.439870000000006,18.05407,17.39232,16.98704,16.76286,0.08466771141146244
20.71866,18.78236,17.83719,17.41936,17.12313,0.13664700428571427
17.86264,16.2576,15.57119,15.21261,14.94267,0.04864418533333333
18.79764,17.676289999999995,17.24106,16.989320000000006,16.77565,0.06642943375000002
18.78826,17.58621,17.030820000000002,16.72619,16.50315,0.0841831775595238
20.86763,18.81626,17.68841,17.2446,16.920170000000002,0.16031461515151518
18.66771,17.33085,16.74011,16.357,16.278129999999994,0.08256250607142857
18.26312,17.073320000000002,16.601110000000002,16.30975,16.1837,0.052011808400000005
19.80598,18.10166,17.28451,16.997339999999998,16.58934,0.08918458963365539
19.357,17.44953,16.55981,16.1405,15.82248,0.07813751086507936
20.18497,18.25409,17.14711,16.68179,16.301679999999998,0.13301849587797615
20.04873,18.43123,17.47883,17.02423,16.72525,0.13631285925213676
20.96145,18.77249,17.67474,17.27068,16.87342,0.15121099015151515
19.8118,18.23116,17.41191,17.01521,16.75995,0.1041315436111111
19.14807,18.07222,17.49655,17.02151,16.85246,0.09412349039262187
19.87246,18.58177,17.62174,17.141270000000002,16.80826,0.1505712484981685
19.2171,17.34694,16.46395,16.0652,15.75504,0.08020461061507937
18.63242,16.86737,16.0079,15.58196,15.293079999999998,0.06696798395128205
19.07859,17.76631,17.27264,16.95213,16.81775,0.06428792968555117
20.10734,18.3162,17.435129999999994,16.99343,16.69843,0.09779427944444444
20.73921,18.576220000000006,17.17256,16.64971,16.32923,0.1846469033333333
20.30724,18.63002,17.886470000000006,17.51451,17.25434,0.09676424666666665
20.80356,18.79379,17.43036,16.88929,16.57033,0.18665661773809522
20.24739,18.45141,17.22374,16.708820000000006,16.39776,0.16037354333333334
19.9445,18.37988,17.69335,17.24621,16.922060000000002,0.10158175857142857
20.34538,18.33787,17.26474,16.82196,16.438979999999994,0.11928736273450855
18.75143,17.042920000000002,16.15081,15.71904,15.37426,0.07730423228461539
17.807370000000006,16.8088,16.410989999999998,16.16996,15.9988,0.04910309
17.422929999999994,15.572829999999998,14.66541,14.23627,13.86132,0.039925191666666665
19.55105,17.663829999999994,16.60513,16.13945,15.78339,0.10934678397546897
21.46946,19.09513,17.66753,17.16526,16.83571,0.23058323
18.9478,17.533170000000002,16.90107,16.529970000000002,16.316229999999994,0.08340804125541126
19.23594,17.44367,16.6407,16.26051,15.93925,0.07585431978174603
18.24265,16.65355,15.89427,15.50998,15.21926,0.05409292583333334
19.52899,17.61821,16.56271,16.09169,15.746479999999998,0.10324276529040403
19.29013,18.20635,17.75013,17.43045,17.236710000000002,0.07844945133333332
19.68784,18.28733,17.55709,17.181929999999998,16.87923,0.10384032958333334
17.86649,15.89089,14.96286,14.51655,14.20127,0.0536604475
19.86251,18.17075,17.12067,16.69364,16.34889,0.1283005507986111
19.66891,18.48503,17.69923,17.25617,16.964660000000002,0.13570904361538463
19.95018,18.2056,17.33923,16.875,16.52804,0.10303055107638888
19.89282,18.09743,17.07092,16.624229999999994,16.32151,0.11357391004398147
20.75816,18.52897,17.4133,16.95938,16.60748,0.1418413475
19.51159,18.1495,17.39958,16.97482,16.67981,0.11472790683862433
18.46732,17.09958,16.447429999999994,16.0605,15.77842,0.07052536540000001
20.70643,18.77041,17.626520000000006,17.17717,16.80562,0.16760894955627706
20.29828,18.50041,17.43228,16.97525,16.70525,0.1383728751190476
19.29812,17.511770000000002,16.5931,16.1516,15.8278,0.08128176347871573
20.44467,18.50663,17.52754,17.06692,16.68556,0.12857478487179488
19.9129,18.01712,16.85947,16.359170000000002,16.02657,0.1311297328306878
20.38663,18.61338,17.58495,17.21748,16.81765,0.13068082960393773
19.72224,17.740129999999994,16.855320000000006,16.46808,16.14074,0.10346321588253968
19.34097,18.06542,17.57992,17.26802,17.009120000000006,0.0879056830289855
19.77889,18.17768,17.35748,16.88826,16.58931,0.12429230694444444
18.73602,17.49571,16.86006,16.540229999999998,16.285729999999994,0.09103397214285716
18.62193,17.69519,17.282629999999994,16.97906,16.93361,0.05063632999999999
20.55701,18.63545,17.62814,17.227610000000002,16.89663,0.12595478750610498
19.41373,18.24534,17.758960000000005,17.47203,17.296770000000002,0.07329615585714286
19.28677,17.72931,16.81234,16.37525,16.11766,0.09005761630281386
19.37395,17.40578,16.341829999999998,15.81136,15.53178,0.10815243453174603
19.68663,18.01451,17.1698,16.72251,16.39305,0.10140030639913158
17.891939999999995,16.72185,16.23047,15.90821,15.75615,0.05415537499999999
19.71379,18.34083,17.41325,16.94431,16.66819,0.14660928424242423
19.70461,17.77019,16.72053,16.215239999999998,15.80495,0.1263375516017316
18.84641,17.88229,17.61759,17.40476,17.37216,0.05035813833333334
19.69649,18.30722,17.336389999999998,16.94479,16.64405,0.1457877558333333
18.79913,17.36587,16.70129,16.30706,16.046329999999998,0.07154439075396826
20.69868,18.67246,17.42841,16.96953,16.64719,0.16443955333333335
18.78514,17.28359,16.58962,16.21269,15.95595,0.07911452992063492
20.01742,18.28049,17.41853,17.04737,16.791729999999998,0.08862300777777776
19.98636,18.12948,17.1929,16.773239999999998,16.419420000000002,0.11173401132006607
19.08877,17.958920000000006,17.284570000000002,16.89303,16.67747,0.10869021690777339
18.45461,17.30184,16.930979999999998,16.70404,16.58751,0.0455577975
19.92079,18.52894,17.665020000000005,17.248,16.92247,0.1415590342124542
19.34623,17.892129999999995,17.1079,16.73195,16.491789999999998,0.10414015876196232
20.66896,18.75538,17.58468,17.10954,16.762520000000002,0.17368109955627703
19.14745,17.11521,15.896,15.4113,14.9908,0.08085113
14.81418,12.60682,11.28776,10.61784,10.1625,0.019190355
20.09307,18.02879,16.96883,16.49946,16.129170000000002,0.12074256387797619
20.51664,18.38581,17.21715,16.72674,16.337229999999998,0.14414092366666667
19.97067,17.51916,16.37771,15.86486,15.43293,0.13095379
19.69398,18.33045,17.52891,17.11766,16.819770000000002,0.10198202715909091
20.62452,18.71052,17.564420000000002,17.06448,16.67146,0.16451523773809523
19.381220000000006,17.37715,16.384079999999994,15.93167,15.55964,0.09270305828174605
21.62576,19.2645,17.71782,17.16976,16.79459,0.24148450000000002
20.24747,18.14221,16.77189,16.255589999999998,15.86451,0.17170175277777774
20.20918,18.72308,17.63649,17.26576,16.7664,0.1610088904761905
20.67297,18.49661,17.372870000000002,16.90105,16.49612,0.1529468242857143
20.27618,18.18128,16.90406,16.3398,15.91366,0.17488890277777777
20.55291,18.92569,17.766679999999994,17.30745,16.9672,0.16709114166666666
21.70331,21.28811,21.26422,24.35968,22.32327,0.19994231
20.23104,18.14748,16.97315,16.47534,16.08274,0.1653324361111111
20.06733,18.15124,17.07231,16.55485,16.10663,0.14929142302083334
20.83267,18.8166,17.4283,16.86961,16.52177,0.19839592666666667
20.3636,18.62873,17.7336,17.293110000000002,16.97405,0.11226321254166667
19.85174,17.86571,16.92097,16.46347,16.12931,0.09930541902275132
20.85237,18.6969,17.4435,16.95382,16.58436,0.1736177725
19.64977,18.18789,17.60782,17.29492,17.11576,0.07224900152380953
18.90226,17.511039999999998,16.7343,16.32571,16.019029999999994,0.08106617750541126
20.10203,18.46309,17.87826,17.564320000000002,17.683120000000006,0.054429443
20.73199,18.82243,17.63338,17.13839,16.77679,0.18033936265151512
19.91282,18.00818,16.9402,16.477870000000006,16.09335,0.12078533483068783
17.896620000000006,16.65125,16.1043,15.7292,15.56131,0.05081106750000001
19.27794,17.29443,16.20561,15.72284,15.30183,0.09477416039285716
20.72762,18.78929,17.50188,16.99873,16.60236,0.17852623773809523
20.66181,18.68572,17.64419,17.14199,16.78331,0.14420750793650794
19.96537,17.96621,16.961779999999994,16.51118,16.15965,0.11557867510224089
20.31547,18.39018,17.43354,16.99664,16.669710000000002,0.10533839985353535
20.39062,18.27839,17.10119,16.60219,16.26595,0.1431604530208333
20.19237,18.66132,17.635379999999994,17.19416,16.85773,0.14140265354777168
18.11372,16.542289999999998,15.71421,15.25226,14.88155,0.058492985833333344
18.93043,17.82039,17.24648,16.83993,16.6561,0.07151038847342996
20.02158,18.54864,17.721629999999994,17.246579999999998,16.94296,0.12958337154578753
20.90382,18.89218,17.72816,17.27394,16.84085,0.15719914833333332
20.60509,18.75815,17.681520000000006,17.20965,16.82445,0.14821009848484845
20.31079,18.43129,17.39858,16.94353,16.53057,0.1289001844993895
17.20262,15.98595,15.54982,15.30463,15.15681,0.03028207708333333
